user_id,reference_date,dn__recent_action,dn__max_action_level
e7f27686-b007-4eb7-bbdb-4e457d3cca06,2022-02-27,10,10
103b11a7-f32a-4870-99ff-7378f82c0511,2022-03-04,90,90
3045f066-eb4c-4e3f-9851-ab9f950fc224,2022-02-27,10,10
f323dd0b-6698-4e6b-b8e9-03f6a69a7607,2022-06-01,7,10
d511592e-d446-436a-8e92-79e0b67c885b,2022-05-11,1,1
97cca35c-5d5b-4f3f-aee8-9a61bf9c7552,2022-03-05,1,10
e8df1b63-a51f-4217-807d-bdebd2fd1088,2022-04-06,7,10
af819ae5-f510-4dc8-878c-0c1162f60f68,2023-01-08,1,7
5e78c324-447a-48b2-a8b4-8d3faf9ea0e5,2022-12-17,1,10
89146a26-0730-4303-b08d-134e4e045139,2022-06-09,1,10
0c684e1b-068f-49a2-917d-178340f9d651,2023-03-30,1,90
cbfc76e8-5d34-4a4c-82f7-ff45d8fdd5b2,2023-03-14,1,1
70ecd316-cda5-47b3-aad8-679444cde971,2023-05-29,10,10
24633b5a-392e-4eb0-a7f2-ca54f46eeb09,2022-11-26,7,10
9767af08-e44c-4597-a485-c31f90b4d781,2022-06-15,7,10
caa81a28-6fae-4eb4-ba09-1ce96a78cbb1,2023-01-24,1,10
6026b060-4858-4b42-919a-e987210918bb,2023-10-02,10,10
e099ee85-e653-4ac8-8323-9aced11751ef,2023-10-30,1,10
b71dbc3d-1106-41fe-8193-3dfadb92a257,2024-08-28,7,45
78ad7c07-9a07-4469-8142-81127531e2ea,2024-06-28,1,7
fdf00ecf-0347-4041-8689-1dccc7a094ff,2023-05-29,1,90
7d85e699-589c-417c-ba11-52693bd38cc4,2023-03-07,1,1
4e64a632-4d30-4f12-aba0-707df0b8aa67,2024-01-05,1,10
3ad95f1b-bc39-4f16-9c74-6a779a2dbe6a,2023-03-20,10,10
a9670960-adcb-4b36-927f-204231c44a9d,2023-05-03,1,10
9fa2ebac-aa48-4365-b976-7de3c90bee72,2023-07-23,1,10
086fd586-573f-4c70-a805-1e5b31ddc642,2023-12-12,7,7
2c894a78-78b8-4940-9585-0d73c5f5f93e,2024-01-08,7,10
fed32f6f-d96c-4d67-9aad-f0ba1e9f5288,2024-10-07,7,14
46f68cfc-ab09-485b-a4e8-2252d96bcd74,2023-12-07,1,14
5b0e2ac7-4b09-4fa7-8919-b09048c84b34,2023-11-08,1,14
49ba0223-f7ba-48ff-bd8f-c38ecba6ebb9,2023-05-11,1,1
20ee7a27-6030-458f-90c5-785b6729ebed,2022-12-10,1,10
0d9ab1b9-c7a3-47c0-8be3-868cde48221e,2024-05-23,7,14
1f35afa8-6d10-4b6d-8ba3-dfd661c2f6a4,2023-05-29,1,10
628e96fe-0afe-4292-a0e2-821f24ce9a30,2024-06-28,1,1
18563a96-9574-4fdf-b248-5cc1674d9891,2023-06-11,1,1
2d89e9d3-156e-4f85-aaf6-10d7c3a0d991,2023-05-29,1,1
5f89e9ae-61ab-4058-a9e7-0dc58b97f4a0,2024-05-06,1,1
9e7d7057-1074-45da-9b85-053e46559dc4,2024-05-23,1,1
311f8ed6-81ca-4d06-a22a-0c5dfe1219de,2020-09-19,1,10
189cd752-8612-4522-bb0c-77a3c392b044,2024-05-29,1,1
d5c1feab-a65f-4b28-b96c-c89d0e08695c,2023-07-15,7,7
beeec06e-7368-4708-88a8-5d1e3cd98179,2024-12-24,7,10
ec7f018c-de18-4e39-ac94-ca10bd308e8a,2022-10-15,1,1
043122cb-aa40-4164-8c68-4e41c09eeb5a,2022-10-05,1,10
4d6a1341-d4d7-4244-a460-b0665933c743,2022-12-08,1,10
a47b185a-9ab7-4abd-9cd9-780628e74c77,2020-08-20,90,90
d5fc95c2-646d-42f4-bf76-acfe3dad1d53,2021-05-04,7,7
951437c2-01d4-4c8b-95b9-710f26d16da1,2021-12-28,1,1
65b8abe5-964f-436b-a547-d7dd1892c54d,2022-01-11,1,7
a6a642db-648d-4f45-b550-98a11beb596b,2022-02-28,1,10
270acb85-7b38-421d-9ce8-8519bbc9782c,2022-02-09,1,1
08042fe9-471d-40d4-9407-207ee98e5266,2022-06-04,1,10
e48b1afe-4e73-4c33-b0f9-50587588c835,2022-06-04,1,1
1b4c68dc-2284-4b40-a088-dd3d2e8561d9,2022-05-24,1,10
c1d2e6ae-a3e3-47f9-855a-ffee573b3f8a,2022-01-29,1,10
c8ef05c6-c8b4-4039-9612-578026322347,2022-09-12,1,1
7f10d4be-373c-43d1-9d49-d55921eb150a,2022-05-26,1,1
2c49fa20-8ddd-4255-85ef-630b65049c57,2022-08-19,1,10
182ddfde-ef9e-413b-ab8e-13b260d183f8,2022-10-29,7,10
61d6460d-4b54-4b9d-939c-f4891fefc765,2022-12-28,1,1
7466741b-b0e7-4dda-812f-0385c597f887,2023-04-07,10,10
66bb8794-8a78-41d9-8623-267045e8dfbb,2023-02-01,10,90
fd753c48-3af8-4c95-9942-813c3f20f962,2022-09-27,1,1
63f1366c-3034-4d2e-a021-e33f046317c7,2023-06-29,7,10
d9c2d16a-9033-4b9b-ae16-f584b9bd982d,2023-04-18,10,10
df1356a6-0207-41c2-be22-cbc9eab43535,2022-12-11,1,1
fa20a2e4-219d-43ec-b831-4f18bbcc4dfc,2022-10-30,1,10
332f8455-7e2e-4621-a8b4-5839104c4192,2022-12-28,1,1
511ea59a-4f3a-4ece-9455-d0eb4977578f,2023-03-06,1,90
c96f6799-c39b-4979-8352-b20b86b525d5,2024-09-02,7,30
14dac4f3-0584-4806-bc47-4ad75ff5ccc7,2024-02-08,60,60
831b347c-03c7-4e3d-b455-013e9a618a9b,2024-04-20,10,60
eb4ecd43-7943-4dcc-a885-65192dfad4aa,2023-12-29,1,14
8c408296-21e7-4aa3-be2f-ca9ef8498feb,2023-11-19,1,10
608acce2-6af9-4a38-ad39-7d99c69d079a,2024-04-29,1,14
fc72377f-c169-4d3b-ada5-c7d7a53a44e3,2024-05-24,10,10
397fec4c-e965-466c-a90e-c60ad0772589,2023-12-29,1,1
f16a93d9-80f2-4feb-9fe7-a24bb7de3cf1,2023-09-03,1,1
13704be8-1397-4cba-b120-295af75c3f7d,2023-09-12,1,14
d8aa09ae-f8c1-4d20-9d5e-cdc814907204,2023-12-29,10,14
48d0a835-9270-4597-99c3-03aff8691919,2024-03-30,1,14
4f29bf8b-f431-4f3b-9213-7281707bcdfb,2024-01-31,10,30
ef9e2875-941a-4818-b5e1-049fc44b8854,2024-05-24,7,7
88febc5f-8ae8-43f0-9b45-1fc1037c1342,2023-07-20,1,14
1dbf7d87-600e-48e1-a6e3-b1642343fd9c,2023-10-10,1,10
9eb9b6c1-ad1a-4cf4-907b-eb0a1ebd3641,2024-09-02,10,14
64c59c88-1478-4675-8bde-15b461f4372d,2024-06-23,1,7
5a513b98-b2b2-4f06-8c1d-f4c1070f6a29,2023-06-01,1,7
3d241236-f64b-471a-a296-a88d24792672,2023-08-01,1,10
90f4d36d-a464-4ab0-b8a6-8a8082aa08f6,2024-02-09,10,10
435ed3bf-b9b0-4f81-ab33-c6139cfd9b8f,2024-03-30,1,7
dd28dd1a-4a85-48ce-903f-b6753be4f61f,2024-03-24,1,1
a081c381-7705-4fae-b239-eab9a4a3a7ae,2024-05-24,14,14
6cb9edc8-d082-42c9-9577-642c42239f0e,2023-03-30,1,10
d4ad25fc-439c-4d64-88df-c74ad4b2500d,2022-02-22,1,10
04beaf77-9264-4563-9536-5ae09b356802,2021-06-29,1,10
774731c8-f4e1-46b4-84af-d56481b429f4,2022-06-01,10,10
086860dc-eb03-4ea9-838b-e5b16c6aeb46,2022-06-30,1,1
d9b890a0-b338-4e50-a7ce-069232432005,2025-07-21,90,90
da58c967-2b2f-42d7-826b-a40a33457731,2022-06-30,7,7
92f306cf-1ee9-4a9f-9313-e06a47b03b9b,2024-07-02,1,1
f60d2dc1-c842-4e77-8b5c-227b2e0672b6,2023-05-17,1,1
20a61215-4374-4229-83bd-ebc463a9f500,2024-10-21,7,7
32a4c946-5af9-478f-9e6c-bf53eca81d3e,2019-07-08,10,10
ba479f81-a969-444c-9556-e4d37b2c3880,2019-07-08,90,90
e82aeeb9-2095-40ea-8ece-6f47314bcde5,2019-07-08,10,10
a6883302-f273-4086-84a5-e80d703a2c0e,2021-10-25,1,90
4e198e86-54d6-4a18-80ba-0f90b6d8d72c,2022-01-16,10,10
4a6f8217-0032-4f19-8eb8-f807eae9b22c,2020-12-12,1,10
2f673360-13f7-4e04-9034-77f6c6b5cc65,2022-05-12,1,10
237ffc29-71ab-46ac-a7f7-edd1cd7c52d4,2022-05-16,1,10
f5669511-bfdd-4b42-99e5-a2bce032840c,2022-11-13,1,10
73ba28ae-bbdf-43c0-99eb-f507e81c4f9a,2022-11-13,1,10
a3148b75-6ddc-4288-b9da-263826071b14,2022-02-27,1,10
9c02f587-9fe9-40ca-aee1-09004c9ba8c2,2022-09-30,1,10
eef6830b-d5d3-4088-9674-9b49e20552f5,2022-06-13,1,10
d762b873-4b6c-4a0c-a6f4-4904e34c966d,2022-12-13,1,1
fd36442b-6205-44de-a59c-bbf76c3c10d3,2022-06-08,1,1
4c45c319-6bcf-4199-b1ac-9d2403a3409a,2022-06-01,1,10
4cebb3d4-6e63-4e4b-80e8-bf6bc65e2eb1,2022-06-06,10,10
c930edca-6200-4003-908f-4bdccde73a36,2023-01-09,1,10
02228187-68b9-45e0-86ef-6553cc033ed9,2022-08-13,10,10
0d934c01-f91c-41fe-9ae7-fbef2681f28b,2024-03-07,1,14
c7df0710-6074-41f3-8945-7647c9ce123e,2023-10-21,10,10
d1833879-74ea-4e07-af42-8f4d7780952c,2024-01-13,1,10
8071edd6-2792-4a5c-9d0a-145f1ddfd5e6,2024-01-08,1,14
7b264ce5-c511-4bda-b92b-82da7bdc45fc,2023-06-27,1,10
a5166869-3855-4530-8594-3b41f885448a,2023-12-29,1,1
0cdb24b0-5d72-41c4-a12b-e172a78dda79,2023-10-01,7,7
89b3fec2-3e50-4c06-b6eb-84a7f1daf851,2024-05-17,7,14
837d17d2-3c53-4e41-b306-d3c371445f82,2023-02-07,1,10
0b0eb9b7-8994-426e-b137-7e7bac45aa28,2024-05-03,7,14
fbccaeec-4d6b-4186-8aae-bf63c6c32c32,2022-05-06,10,10
a3d41814-d8d1-4276-9755-fc5eb411e758,2023-07-22,7,7
058b5d11-5a6c-4efb-86eb-d091f19c5a76,2023-08-01,1,10
148012c9-6b0c-418c-b1c4-7e7a3dcd5c96,2023-10-31,1,10
b6375643-f331-4765-aa8b-71488458981a,2023-12-30,1,1
6180a5c5-e1f6-487a-9d83-b52c90dd9e5d,2023-01-29,7,7
26d658c9-6bb9-4854-a0f8-8ee324206a32,2024-08-01,1,1
96fcc1f8-9914-4e27-9ff9-4c8b1272ea5b,2023-03-30,1,10
7341d031-a1a0-4d77-a165-d847786a8f94,2022-12-28,7,7
2a4c8750-f11c-48ec-85e6-2109993e98f8,2024-04-16,1,1
a8a96385-89ca-443f-b2e1-2996a391fb52,2024-10-11,7,7
ea3eca7d-020d-4a28-bd1e-ee9f0ebd2614,2022-12-28,1,10
bb90c371-d085-4d46-bcbd-00c6241de86c,2023-06-16,1,1
7d960f44-e66f-4c3f-8e4a-99742dfe04ab,2023-02-01,7,7
1bf3020b-fe07-429c-9fe8-70913e13d9f0,2022-09-15,1,10
93e7b406-d0cc-43fd-abe4-0c33f6c76d8c,2019-07-08,1,1
4b9bda5b-d32a-4946-ba52-eb5b2897e6b1,2021-06-10,1,10
9a5d85d4-56a8-4ae6-9e4f-09fcb4fabba7,2020-07-22,1,10
ec45d81d-da7c-4f4f-b99f-26d445b1fee4,2021-08-30,7,7
88fc264f-9b28-455e-a438-ad9a141cc020,2021-12-31,1,1
aa01c740-b7ac-4a59-86f6-6500f834420e,2021-05-06,1,10
fdf69916-efe3-49df-b97f-e194e33d1ef7,2024-10-21,7,7
e3e6def7-1519-45af-8cf1-20f91798d730,2022-06-04,1,7
c666dc8a-c2ed-4b7f-83c7-09d0499dd83d,2022-06-04,1,10
31bafb88-4a6f-4f3d-8476-13ff2f658478,2022-07-29,1,10
0c5527a2-caf6-4836-9427-3a873d8d0d58,2022-06-10,1,10
241d3983-3971-4ff2-af0f-9e2f1314d335,2022-01-16,10,10
043b1b5b-23ca-43f8-ac79-d4246f729b16,2022-06-04,1,10
c1c93583-9219-44e9-a2bc-e967345482d0,2023-01-27,1,1
a8f398bf-c666-4e30-8ead-23191c56c776,2022-10-18,1,1
c9bea545-b940-49c6-89ed-a861eed3e652,2022-10-24,1,1
486a89f8-4ce5-4f5a-bf6b-96f4cab2a03a,2023-01-22,1,1
9a0cd35b-357b-4f6b-ae15-012b7cb764d7,2022-11-29,1,10
3e12d408-b872-4286-a94c-bdb790fb7db5,2022-06-01,1,1
4e2c8574-82d0-48f1-8ace-7a8a517e989a,2022-11-28,1,7
0d1227a1-28a7-4c43-bd7d-7611bf6a158a,2023-04-04,1,10
9e9f5872-b0da-4496-af5a-fc0888886068,2023-05-21,1,10
4b7051ec-ebb2-4f55-8c93-f5af62a13931,2023-02-22,1,10
d009ada6-c058-4ba2-834d-e07965477fd1,2023-04-03,1,90
7b7ca0cd-d3c4-4a69-9a79-0ad55a0b31a0,2023-03-30,1,1
ccd65009-2a30-4f5b-b631-c7784ba156a3,2024-07-08,14,14
3cb5c905-a03c-4888-9d27-83916d7d6922,2024-01-26,10,30
eca05ccb-2468-4beb-bfed-253a77ed8538,2024-05-03,14,14
4340d8bd-37c9-4b42-bcbf-f07101bec065,2024-01-30,7,10
8db3cf95-486f-48dc-908c-f32105980fa0,2024-06-13,1,1
d76259f6-d46d-444e-a4d2-abc341fe5a77,2024-09-17,1,1
7aa8a206-e32a-413a-a3d2-0c4bc8fb922e,2023-03-29,1,10
db7705bd-2b64-4b9d-a122-10eb8ebf503e,2023-01-27,1,1
6e5113a7-9958-4326-ae9f-b5991e949e84,2023-02-26,1,10
503e3331-1d09-463a-b764-e3e6b1a236f6,2022-12-28,1,1
1f468309-c189-4213-a2d0-817da0e2386d,2024-04-11,7,7
d03d8294-0629-4651-b1b2-0649a4c22652,2024-09-21,1,14
bfe22d1c-8a98-41eb-824d-2e8947240238,2023-04-23,1,10
f38536b8-06b7-4f11-88bb-08ea9211f242,2022-12-14,1,7
f458987c-afee-4ed4-8c38-f864ca6e50d5,2023-06-20,1,10
60c60840-ea68-4835-bfe9-838773917856,2023-06-13,1,1
0ccdd0ab-86c3-4dbc-bc73-ca808a895e0a,2023-08-01,10,10
98c4d34b-c552-46c9-a859-44689967ef27,2024-06-28,1,14
b873beb5-e094-408b-ab55-f59544bba1fb,2024-04-23,10,10
ffe4506a-3bea-4aef-8779-35beb484742f,2023-08-27,1,1
a973e5aa-afb3-4064-8d65-8a75a9166223,2024-09-22,1,14
53b7d8af-27eb-4b1f-a465-35110730ecb2,2024-09-28,7,7
09c10ff1-5f98-4435-a182-ee1e1652b3d9,2021-03-31,1,1
99f6f428-1203-4fab-b73c-0542ee0604a3,2022-08-07,1,10
8048a47b-9063-4865-a39e-09601534a4e0,2024-06-06,1,14
529faf4a-b3e5-4cdd-b309-a14ec4690831,2024-09-08,1,1
fbb8d922-698a-485e-b7de-544e7ed5768e,2022-05-08,1,1
386e43c8-5716-49ff-974b-3abc11da4456,2022-06-04,7,7
4ead31ec-7a1e-4e30-8363-5aa3ae42155b,2022-08-19,1,10
c31f6d62-5020-4543-9c6f-8e779802b6ba,2023-06-29,1,1
c60f2e4e-4f3e-4ceb-b484-95e09b795e3a,2019-07-08,1,10
92873745-8974-4257-ba78-4882de5c4ebc,2020-11-23,7,7
42620dc2-1596-4d80-8c74-81ccb5a168f2,2021-11-06,1,10
c0bd248c-8016-4b2b-8d3a-008b70ecba25,2022-04-15,10,90
878c546e-9014-4a75-957d-ad330bb40c66,2022-05-01,1,1
a96f0655-28d8-4cac-be06-e9c0cdd2486c,2022-02-01,7,7
0a2795bc-5dd4-4aa3-b45c-0a6b05fd5b69,2022-03-05,10,90
8f9e870b-df81-4791-a7f3-27da35380ddd,2022-11-19,1,1
a8fbe9c4-3760-47fe-9398-3e311f702991,2022-03-04,1,1
4a2b008e-7070-4aea-b5f2-71f3ae13ca23,2023-05-27,10,10
da6081de-641d-4bc3-bdca-a8808999927d,2023-04-26,1,7
47e3b113-7c72-4c2c-9ff8-cb86efc436f3,2023-02-28,1,10
34fc18bc-b5ed-4414-82fd-675397f4cc89,2022-10-01,10,10
a66beb9d-230d-489a-b6f8-3111aff6fed8,2022-10-31,7,10
124c15e1-9a37-474e-b76a-72ffd31339a6,2023-01-07,7,10
4958418d-e80d-4f7b-9edd-2fa9a99e409a,2022-10-29,1,7
81aebc79-58a7-42a0-b38c-dad739ef8aa8,2024-03-01,1,14
d0ef45bf-d9f0-4faa-8f7f-ba29cb4cdb13,2024-02-26,1,10
8098e59f-1eba-48ac-a5dc-ef2da4ca6d4d,2024-04-13,7,7
67262f13-1a99-4c12-acf0-8ee48765d2f3,2023-06-27,1,7
60a9655e-358e-4653-a93e-ef1cd1c6f97a,2023-05-25,10,10
3db52fb0-92c9-4bbc-a410-5f63ba56f562,2023-10-10,7,10
fceb77e5-92c7-483a-ad60-cc7ddf3e1046,2023-06-05,1,10
2efc0b86-c9ba-4e88-b366-ac568e81a891,2024-01-15,1,1
7f6542d8-dbe0-4d6e-91e8-c36d1f25441b,2023-10-06,1,14
6c658d52-bb6b-400e-a409-ee455032a5d9,2024-03-30,30,30
83586214-30b9-4e0c-b546-937f1461f5e4,2024-05-04,30,30
cd692f79-106d-497e-8372-e0872132a341,2024-06-02,7,14
ac8ee196-d92a-4d5e-a6bc-a185273e59f3,2024-08-01,7,14
6ce3b26b-fad9-4512-9c02-a5bd3fa2f75c,2024-09-27,7,10
266cc201-e754-4e9b-b5d5-7c0bddc8c52b,2022-07-06,1,1
c0012e44-15c1-4565-9914-e82de9de3c00,2022-05-11,1,1
6c59b3a5-a759-49c0-abbd-4fdaa682cc11,2024-10-07,10,10
c413fc22-b7c2-46a9-899e-7bf28bf6ca78,2023-05-29,1,10
6d5d4b29-6e5e-4735-a333-4e51df0f7214,2024-05-24,1,14
f9ad8351-50d3-45ac-9564-8361d60b3e7c,2023-11-20,1,1
f7c47663-5859-45b2-8ab0-8a9cffbf514f,2024-05-03,7,7
ef17bd6c-6db4-4505-98fa-ba073fe54704,2023-11-01,7,7
11767d31-5cd9-45d1-b712-5194b904e1ca,2024-03-21,1,1
8ebc7d91-6b39-4fce-a106-154c94f65b39,2024-09-15,7,7
82ae1aaa-a97e-483b-890d-ae06f9c39eb3,2023-05-29,1,10
233d7da4-0e5d-485d-935d-12135e2d68ba,2024-09-24,1,1
430519e3-7d8b-44d9-a2bd-4f8aeb339be6,2024-10-07,1,1
5884fdd4-b783-46f4-925b-1e37cb476118,2022-07-31,90,90
23d90cc2-2b8f-48a1-b05e-df8eb5c755a6,2024-10-31,14,14
69341683-1011-4301-aa83-2d4a0f052253,2024-05-23,1,7
b68749ab-7111-459c-bd1a-81f1c621bd5b,2024-06-30,7,7
56c367cd-5b79-4dca-a1e2-98027752d68e,2024-07-31,7,7
f3dbff49-75cd-42be-ab37-d54e84fc24fb,2022-04-28,1,1
bd745d12-f1eb-473f-9c48-9b8db6fcab1c,2024-05-24,14,14
22bb3b96-09b2-4dd2-99d0-9c455eb774e0,2022-12-31,1,1
4d55aba6-bb4f-4e23-954b-143bfc6d29ac,2019-07-08,7,10
de08f4a9-4f54-4be7-831d-7110b2a0e54c,2020-09-08,1,1
71710a5b-ad6a-4e06-9944-99a608252b0a,2021-05-29,1,10
b970abbf-3139-4b47-987f-99d8fd4910e6,2021-10-25,1,90
60360b49-7d88-4d4b-a87f-1240353d5991,2022-03-07,1,10
6966d275-ca9d-474a-b1e5-d5c59f5f1c8c,2022-05-28,1,10
a5134ed3-8b2a-4f94-8031-3135f1200ad7,2022-04-11,7,10
dac3127c-8267-4008-9e63-2f043e14fb8a,2022-06-03,1,10
fc3c4b0f-4861-4826-8fe4-05aaf6b4c037,2022-12-28,1,1
167833f7-053e-439a-9eac-2a783d7731b0,2022-10-05,1,10
3ac1b33a-45ee-4b19-b050-42e1eaf5b26c,2023-02-28,1,10
20197669-3f20-48f2-8f7a-be2682f8d35a,2023-06-02,1,1
0938650a-557d-430a-b39c-fe07b2a9814b,2022-12-28,10,10
d99c5664-435a-4ed0-99bf-9361070a9dec,2023-04-14,1,1
a7451272-9ccd-4333-b1ab-59cb1de5397c,2023-01-31,1,1
9782993f-e342-47ed-bbcf-b914c8befd9f,2022-10-17,1,1
69bc5da9-8c4f-433b-a158-47754d1d76da,2022-07-27,1,10
8c167695-1935-432a-a639-34dc23d71345,2022-06-15,90,90
5a430e46-179a-4c1a-a3ba-e7d3a6214a15,2022-08-09,1,1
13dcfddf-dd4b-4795-a2b6-d8b8edbee828,2022-06-04,10,10
09ddb41f-da19-4f30-9d29-3d094202ee63,2024-04-08,1,14
2776a28c-091a-41cd-94bd-b1f63d28bb89,2024-03-25,1,60
542af381-099a-4fa5-8032-5168c6f0df3c,2023-10-31,1,90
e50a0a9c-9b1e-4c38-8b80-146a17296d5b,2024-01-29,1,1
8844db96-3dcf-414f-b838-5e57731e66c0,2024-05-24,1,1
1b792151-4905-46ba-9bee-e2b55bca47ce,2023-10-29,1,10
8e631284-7636-4274-bc39-855703597e48,2023-10-19,10,14
3c8d9a84-7b4b-4183-8b30-8c6758698769,2023-04-14,1,10
7e0654f1-9f43-4531-8873-80e2adcc18ca,2023-07-19,1,14
66962665-5091-4716-a527-3d80c346e630,2024-02-06,1,1
cf941706-c53c-465f-9e59-5a88b928fbdc,2024-06-28,14,14
a25334dc-f3a3-41e1-9332-4f3d9f8209b9,2024-05-31,1,14
c84088ba-c52f-428b-a4c2-261a2a7daab7,2024-10-03,10,10
9cf9c5a8-f4b4-4e14-adb7-dfceeb602b4d,2024-01-02,1,1
d427748d-ec6f-4ceb-a3e9-d93ee5393f0c,2023-05-11,1,1
a868b1f8-64f6-412e-9e8d-f56aba056e2b,2022-03-21,1,1
49b04155-dba2-49d2-be09-19068a32555c,2024-04-15,1,1
b1c1533d-cf73-47c2-97e9-451b7fbc5c89,2024-07-26,1,14
b74b6c08-4d00-4b70-9a16-72f91c1689e7,2023-12-29,10,10
a5c55603-72d7-4180-9189-3690783f229e,2024-03-25,10,10
70eefeb5-79dc-4c73-99cc-2936faeac453,2024-05-25,1,1
09d33646-8559-4579-9ef4-e8b2e177d26f,2024-01-15,10,10
2481b00f-6252-4f20-8617-ac4d93950557,2024-06-02,1,1
5791cb36-8e01-4c3a-bad9-cbe9a3d7fbc1,2024-06-17,1,14
59d415d1-102d-416c-afc4-8200120eca93,2024-04-01,1,1
5aadb5e3-08e0-499c-96c1-c4e29a0c6dc3,2024-05-23,1,14
95bc00ef-6660-4645-8f2a-bfa83a357e42,2024-05-27,1,10
b6cb5f0b-9ea1-4b23-a674-bea74ca23911,2023-11-02,1,1
ecf07fe8-9abc-4a80-bf18-3dea9d38f39c,2023-01-13,1,1
14dc2400-d9f6-444e-926d-0972f9c34c7c,2023-09-28,1,10
a893ebf9-809e-44a4-afcb-ad39868372dc,2023-02-01,7,10
b34e44fc-855d-49d9-a144-c5413cf1de2c,2024-10-04,1,1
0b20ceab-17da-4d0c-a009-8f86c1352a77,2024-10-26,7,10
e988f8c5-4d04-4fc2-b421-cdfae3b2e5a9,2024-08-05,1,1
f6b54111-fc13-4095-8bdf-aba7b6e4346a,2020-03-06,90,90
fd1e5162-8bc2-4a8d-86aa-529f887ef1bc,2021-03-08,1,10
16207ba1-b4b3-433c-940c-dfa61bbf4485,2021-02-25,1,10
13ab81c8-b129-4eea-8f99-5ea183fe3bdb,2022-06-04,1,10
aef742cc-294c-4c43-a014-d7813329ea97,2022-03-05,1,1
8bf7388e-a076-4035-8b19-f03eaa8e579d,2022-05-31,1,1
ca9ff81f-06a0-40a1-8110-31e865d3a9c5,2022-10-19,1,10
2cbba19c-d681-4b21-9f5a-17aee4119e57,2022-10-12,1,7
f3ac1abf-4c9c-446c-9a95-1c61b34d8618,2022-06-17,1,1
300d44a9-a5f3-4ae4-82cc-af22092c7e7d,2023-02-01,1,10
9854740f-ca37-41f4-a122-121a1cf9f457,2022-10-19,1,1
22b4919c-9cbf-43d7-8f9a-5490d351e751,2022-11-02,1,10
87ab5898-5e11-4d9b-9ab2-18e6d399c234,2023-07-28,1,10
21343f52-2c4e-4f14-a293-ce46a3298890,2023-02-06,1,10
19d88cca-acf3-4486-9e67-f710da884451,2023-07-20,14,14
4ac72db7-3125-4de9-9a84-d942efd231cf,2022-08-30,1,7
7b953a32-bd29-4e25-9435-efa6429f5281,2022-06-21,10,10
2482fdd9-bcc9-4599-a3a8-88ccbb432338,2022-03-11,1,10
4990f28e-68b0-4dd5-82b3-457f93336e57,2022-02-01,1,1
0ee349fe-6db9-4903-b232-a9df3c8222d0,2022-08-06,1,1
0afd767b-0e82-49d2-908d-aa8f5ba5d1fd,2022-10-21,7,10
5da8d1d1-84a9-4c71-b70b-ddc7aced7e7d,2022-08-14,90,90
ec41419c-36b8-4407-9547-3a76032d8073,2022-11-04,1,1
22200081-0d43-40fe-afcd-2f542c734b36,2023-09-23,1,90
002a02cc-640c-4181-a0d0-bd30117405e3,2023-10-29,7,14
9f08ac43-2e24-404f-80bf-2ecfbd4fbdbf,2024-05-27,1,1
2dbb5510-247a-4e0e-a260-bf0214db3607,2023-03-30,7,7
78efbb4d-2d60-459c-9cd4-3867e403ab1c,2024-05-23,7,14
4aecb3f3-5b3c-4279-96f7-26f97104cabf,2024-03-11,10,14
9b263719-a123-4dbf-98de-4a9e037ce332,2024-10-31,14,14
f2c95308-3e73-446b-9a4f-f984bb41304e,2023-10-11,1,10
7cbb0327-3288-4a69-a449-bc3e9410f6bf,2024-05-24,7,7
ccdf7565-733e-4895-8a53-1457ee4703c6,2024-10-14,14,14
961ecff8-1481-4852-a1a2-cea3cbad9643,2022-12-29,1,1
d44b5f53-3363-48be-85d5-57c21b2bef25,2023-06-18,1,10
3918107a-d5bb-4d97-ab1a-2761c078906b,2024-05-24,1,1
c368c52c-cffc-4757-9484-7690890dacd1,2024-10-14,1,10
b2b1e43c-57e2-4e2d-956b-67f2e8d06bc7,2024-03-30,1,14
9c412982-c77a-464c-8944-cbd64863063d,2023-10-29,7,10
559b2651-9c1d-4533-b477-9308537d1557,2023-10-31,1,14
c15ad155-8804-4b88-a15c-ec848da50300,2023-03-08,1,7
6a394d26-257b-4cfb-a4d7-955581f7498e,2024-01-15,1,14
8e04b2a6-282c-44c1-87f2-e91f5cf27b9c,2024-09-27,1,14
4bdb5074-9ecc-44aa-8044-3092f02d02d6,2023-05-29,7,7
f06f018e-00fd-497e-aee4-6ce08736a11d,2022-07-14,1,10
df02cbd1-4cf8-4747-987e-fc22e80af805,2022-07-02,1,1
9e1ce2b5-65fd-42b1-869b-8d828ac6dc1a,2022-05-26,1,10
6323996a-3d37-4646-8807-4a6f84ed4335,2022-09-17,1,1
38dbdd4f-ecfc-473b-adb1-04e713176375,2023-06-20,1,1
4d3cda55-49f2-4be9-850c-88786c204107,2023-03-07,1,1
a6609a1a-c08f-4f49-b76f-13fe3fce10b1,2019-07-08,90,90
329a46bb-751e-46d2-943a-3aed5e68581d,2022-02-27,1,10
0589be4e-4ec6-4de8-a1be-b5a6a3755615,2022-05-17,1,10
9a7d9f3d-d4cf-4f71-993e-d7f374c94251,2022-03-04,1,1
a5437f27-6689-4cd5-bf8d-59706c7100e5,2022-04-29,1,90
08549595-8fc1-4633-8d01-f071e4a39304,2022-03-05,7,10
86017a42-0b4b-4a90-9ada-49bbbf374bc8,2022-06-25,1,10
f4bb0f38-849a-4dcf-81ca-7ad716dd1c79,2022-09-27,90,90
