user_id,reference_date,od__history_length_days,ob__avg_util_0_1m,ob__avg_util_1_2m,ob__avg_util_2_6m,ob__active_days_0_1m,ob__active_days_0_3m,ob__max_util_0_1m,ob__max_util_1_2m,ob__max_util_2_6m,ob__pct_days_util_gt_80_1m,ob__pct_days_util_gt_80_3m,ob__std_util_0_1m,ob__std_util_1_2m,ob__std_util_2_6m,ob__overlimit_days_6m,ob__full_repay_6m
63c62bcf-e84c-4908-b3ff-577df719dd37,2024-05-04,366,0.83952,0.815946,0.794968,31,91,0.83952,0.83952,0.81232,1.0333,1.0111,9.06493303673679e-17,0.00940428857905575,0.0203882257008031,0,0
099cd4b1-c960-4e3d-bf3a-da1477f9beee,2022-03-03,211,0.874239,0.633989,0.680954,31,91,0.947726,0.813253,0.981198,0.8666,0.5333,0.0575433589613691,0.145182658266679,0.206522532645454,0,0
bfa3f747-4359-4fdb-8349-5ad65ddfd141,2022-11-22,185,0.702689,0.405037,0.72379,24,60,0.90764,0.94568,1.0,0.8,0.6666,0.385768527862282,0.471162340973113,0.356383295489215,0,1
d4595150-4b0b-42d3-b186-725eca6ac441,2024-05-24,366,0.967238,1.000454,1.028981,31,91,0.967744,1.083824,1.045016,1.0333,1.0111,0.00133584623414901,0.0502596685154484,0.0190152985261675,99,0
c5b97573-db65-46e0-8323-a7b8cd524d1c,2022-03-22,324,0.262656,0.339743,0.161315,31,73,0.348868,0.57533,0.60289,0.0,0.0,0.104118403619717,0.108459317438871,0.185801298138847,0,1
70e72573-18fc-4d3a-85e1-9eca523596bc,2022-02-11,1,0.0412,,,1,1,0.0412,,,0.0,0.0,,,,0,0
ebca8f7c-68b9-4204-96b5-abe4100fec3a,2022-03-04,331,0.974816,1.016511,0.833141,31,91,0.978905,1.020455,1.012005,1.0333,1.0111,0.00429260429260654,0.00428766742577128,0.303134338006016,36,1
6c45f377-336f-4beb-abda-cc995ce383ed,2024-02-04,366,0.716465,0.558487,0.731422,29,81,0.99972,0.99964,1.04078,0.5,0.5555,0.287625923736302,0.357291754307445,0.365243320809827,7,1
76d62b10-0d86-4691-a927-8b063ac579f7,2024-06-18,366,0.87535,0.808376,0.86353,31,91,0.995463,0.996338,1.000448,0.7666,0.6888,0.168334714796859,0.158712766489674,0.165354468993608,3,0
b1bad84b-8bb0-4b3b-80d6-53101d5ceefc,2019-01-14,159,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2e2d30a4-5789-4341-8f68-5fbc935af6b0,2023-12-29,366,0.946465,0.946465,0.923871,31,91,0.946465,0.946465,0.946465,1.0333,1.0111,4.53246651836839e-17,4.60995019123333e-17,0.0130992018367725,0,0
df824935-5766-4a79-9446-f704f8d71f91,2023-03-08,179,0.390851,0.10379,0.570575,30,68,0.96388,0.16388,1.0,0.3,0.3111,0.373713667104436,0.0803229170258415,0.47458001343976,0,1
f78fb284-30e8-4e8e-b1ef-c01a819ef92c,2017-01-03,1,0.0,,,0,0,0.0,,,0.0,0.0,,,,0,0
48e5a10e-22f7-4b62-8b1e-5b46b72eeebd,2022-07-15,1,0.0,,,0,0,0.0,,,0.0,0.0,,,,0,0
5e8b71c6-90eb-47f7-9e3f-0cd789a2a053,2019-10-28,201,0.0,0.0,0.014506,0,0,0.0,0.0,0.84356,0.0,0.0,0.0,0.0,0.108496806453666,0,1
69ff9e45-cc15-4e9e-a501-fb39fdcaf0db,2022-11-02,98,0.47956,0.936615,0.215492,31,91,1.00305,0.97305,0.91244,0.1666,0.4444,0.256261067155294,0.0222436648452346,0.288786949395469,5,0
d3927532-0ed5-42bc-b5a0-6eb9992d098d,2023-07-31,366,0.932347,0.928944,0.972864,31,91,0.945251,0.945251,0.998065,1.0333,1.0111,0.0222404069023175,0.00742202708694263,0.0239451405718706,0,0
4ac41315-a28c-4f66-847b-3dbd9ec34f88,2022-01-17,366,0.129469,0.12782,0.126175,31,91,0.13066,0.12782,0.12782,0.0,0.0,0.00142457328076093,1.70941528169055e-17,0.00137216995746038,0,0
3e6f3a3e-4d4a-437c-8950-ffa06ed91d16,2021-07-19,1,0.0,,,0,0,0.0,,,0.0,0.0,,,,0,0
a9bd4eed-e53f-45b6-8ea2-3dc7375ab933,2022-01-31,366,0.607293,0.747304,0.884453,31,91,0.82515,0.99564,1.001472,0.2333,0.5555,0.240959783186114,0.308688139091832,0.103144990943002,4,0
9b3be77c-ff10-42f3-b2b7-dc457c45668c,2024-07-24,366,0.493465,0.480085,0.471655,31,91,0.496917,0.480085,0.480085,0.0,0.0,0.00666623641219135,1.27504922201945e-16,0.00778644697301556,0,0
57c46962-eff5-4572-9e88-93a7014fed70,2022-06-30,366,0.36525,0.010291,0.092425,31,69,0.650261,0.071851,0.318291,0.0,0.0,0.240117249888681,0.0243292353961426,0.103935023400101,0,1
2d87eb15-8c7b-4b32-ae61-7888247f6cda,2022-11-12,360,0.822008,0.776876,0.61045,31,91,0.823275,0.811025,0.997075,1.0333,0.4333,0.00365486860449565,0.0219017919017085,0.248876101086129,0,0
298b2d24-1bb4-44c2-a916-41d7ab3b857b,2017-10-18,310,0.706463,0.52076,0.71151,31,91,0.77204,0.60076,0.99482,0.0,0.0,0.0233953597090102,0.0406838102172485,0.243696398789037,0,0
3853e3a2-c39e-4cf2-87ea-192067107c56,2022-06-04,366,0.500796,0.202648,0.066869,31,62,0.75212,0.3969,0.144088,0.0,0.0,0.137824823317792,0.115248293469301,0.0600508432699183,0,1
de3e5fb8-7467-479f-ac09-fdc9494863ce,2020-09-05,366,0.98994,0.971939,0.959047,31,91,0.98994,0.98994,0.995494,1.0333,1.0111,2.65062114175614e-16,0.0331856123493129,0.0284681761121749,0,0
c5ebf174-c19d-4c06-a246-efc8176b3103,2017-06-24,1,0.0,,,0,0,0.0,,,0.0,0.0,,,,0,0
09458040-2261-474c-8613-47c9bc865565,2024-05-17,366,0.733603,0.529955,0.744109,31,84,0.999996,0.95659,0.99497,0.3666,0.2666,0.193728567888888,0.320490644994719,0.208397784505965,0,1
5e2316ea-2d9e-429b-9818-390279f311cd,2023-12-06,366,0.295828,0.283102,0.291211,31,91,0.299982,0.299766,0.309488,0.0,0.0,0.00593158395045456,0.0222518412914734,0.0167920634203032,0,0
428f9917-9d26-40fc-8ff1-07454b53fc50,2024-05-24,366,0.472425,0.677052,0.700597,24,77,0.917066,0.975,0.979222,0.0666,0.3444,0.323148911613792,0.335989282888545,0.2835675841689,0,1
35b868a5-0ce1-4aca-92fb-bccdee51aed6,2022-06-01,196,0.954852,0.97758,0.88359,31,90,0.99982,1.0105,1.0,0.9666,0.8555,0.0798168758559106,0.0532330595966734,0.197688000341142,6,1
434e2035-b4e1-4887-9526-b5f8a0284fd1,2021-11-29,139,0.933851,0.927621,0.417816,31,91,0.996711,1.007448,0.973254,0.9666,0.6777,0.0722279964527799,0.119444036788763,0.299338806087297,14,0
3daf15e9-400e-4509-943b-4581a711fdc2,2023-12-14,366,0.055505,0.077088,0.204429,5,9,0.45128,0.701,0.99476,0.0,0.0,0.1421053830736,0.202516694014303,0.358291750524164,0,1
d80a8ba1-fb96-4cdd-a58d-1e0d768fa535,2023-02-05,14,0.491398,,,13,13,0.647726,,,0.0,0.0,0.162559332789583,,,0,0
fcadcc01-87a6-4f45-873b-f73cd1c20f42,2022-08-13,108,0.640522,0.287409,0.062919,23,71,1.196836,0.459893,0.360946,0.6333,0.2111,0.432832635108217,0.134365899327669,0.115790666607594,1,1
057748a9-418c-40ff-82e6-61f75031c08e,2024-02-23,1,0.0,,,0,0,0.0,,,0.0,0.0,,,,0,0
0d5dcf4f-7b10-4e44-920d-b25cb3a851db,2019-12-01,366,0.028884,0.055466,0.0001,9,23,0.124996,0.254235,0.012016,0.0,0.0,0.0482700069449173,0.074845191555445,0.00109690570849701,0,1
e4b11d8a-ca14-4f7d-8552-2843b870cd19,2021-12-05,1,0.0,,,0,0,0.0,,,0.0,0.0,,,,0,0
e62586f2-a379-494b-b619-fce52b188f0f,2018-11-21,1,0.0,,,0,0,0.0,,,0.0,0.0,,,,0,0
38395cbc-1349-40b5-84f1-082f0b53034c,2022-01-03,1,0.0,,,0,0,0.0,,,0.0,0.0,,,,0,0
84ef592f-4df2-4229-be9b-41d2e5de8e9f,2022-04-07,1,0.0,,,0,0,0.0,,,0.0,0.0,,,,0,0
139bb270-c257-4033-8b01-494264f9f88d,2023-12-10,366,0.983244,0.99424,0.98157,31,91,0.998957,1.020792,1.020458,1.0333,1.0111,0.0152249813802171,0.0265842871489821,0.0277622347396966,36,0
8044c22a-2220-44ae-ba08-0ccbd5c6b7fe,2023-02-01,366,0.99614,0.987969,0.986097,31,91,1.02282,1.01632,1.0148,1.0333,0.9666,0.0212775918022513,0.0143031874753155,0.0539948415758367,42,0
8519552b-7731-455c-9ae3-e24b41bd9c08,2024-09-07,366,0.958813,0.963994,0.832202,31,91,0.998821,1.000653,1.025653,0.9666,0.9777,0.0818783525907835,0.0593458322463851,0.133243704347549,17,0
1fa32f5a-dcdc-416c-b271-3f4a526269a5,2023-05-26,366,0.248704,0.0,0.046855,11,14,0.957314,0.0,0.581828,0.1333,0.0444,0.367050950950623,0.0,0.136071797426025,0,1
da684252-8ff3-4d22-8717-9f166e48ad8a,2024-08-27,366,0.78855,0.244044,0.520711,28,71,0.99982,0.99732,0.99816,0.7666,0.5111,0.339547395685137,0.323601901562263,0.354757182305304,0,1
6e1672d3-a3bb-40cc-8b8e-65d30c966213,2021-05-03,366,0.001857,0.0,0.000891,2,2,0.028797,0.0,0.035652,0.0,0.0,0.00719150470458923,0.0,0.00558950504355554,0,1
1657f2a3-6c33-42fa-9026-b67428b53fb0,2022-03-25,45,0.360903,0.0,,26,26,0.90698,0.0,,0.1333,0.0444,0.292204107907212,0.0,,0,1
34be0772-1478-447e-ba38-4c3db89dfc97,2025-03-25,1,0.0,,,0,0,0.0,,,0.0,0.0,,,,0,0
468e9764-1301-4025-8641-e9b515327e15,2017-12-25,1,0.0,,,0,0,0.0,,,0.0,0.0,,,,0,0
c8d84158-a372-4b63-be3b-d561818914c5,2022-06-30,9,0.34008,,,5,5,0.9791,,,0.0666,0.0222,0.427194251716944,,,0,1
f568006a-2008-422f-bb3c-0040f60138fc,2021-11-29,315,1.002455,1.02052,0.993252,31,91,1.02052,1.02052,0.99832,1.0333,1.0111,0.0136184567991897,2.60778163292265e-16,0.00922504825429856,41,0
67897366-f8ad-43d9-a7ee-fca7d28a60f7,2022-09-11,366,0.399374,0.399487,0.359574,19,66,0.924149,1.066102,1.066102,0.2666,0.2888,0.379117719120127,0.364177296648088,0.374263367282081,7,1
9e063d40-567d-40a5-8fa5-2d44c4e40308,2024-05-06,366,0.93575,0.878762,0.655708,31,91,0.988563,1.008567,0.983056,1.0,0.8333,0.0663666040669924,0.0611808531909112,0.2708178019403,1,0
5eecc48e-8704-4e47-94f9-96f94cfce162,2022-08-22,366,0.655779,0.728752,0.858096,31,91,0.69836,0.75836,0.95856,0.0,0.0888,0.0276848625227437,0.0189830658473682,0.0627278876021283,0,0
262ee2cd-480e-4d32-8938-48d73b523418,2023-03-26,366,0.963681,0.989198,0.971183,31,91,0.999776,0.999896,1.022808,1.0333,0.9777,0.0361237591837504,0.0121063993648653,0.0550935321145416,13,0
38e08e13-e02c-4c17-9bb5-e830f2bd7a58,2022-07-18,348,0.87818,0.857549,0.950416,31,91,1.018688,1.002902,1.025128,0.8666,0.7777,0.103050719440143,0.155385500189456,0.0866739368467878,18,0
ea93ca62-6be9-4835-a919-41dc2c67373e,2022-10-28,1,0.0,,,0,0,0.0,,,0.0,0.0,,,,0,0
3ee7b1a3-8cea-4d0c-b213-f7a1c033101f,2022-06-24,366,0.080066,0.040046,0.264276,10,40,0.438226,0.30384,0.996126,0.0,0.0,0.156481909752307,0.10384575752462,0.289877591676514,0,1
e8a0dac4-d4bc-4234-bf1f-c3a5f977b6f2,2023-05-29,366,0.965607,1.006197,0.999113,31,91,0.96884,1.02128,1.023,1.0333,1.0111,0.0109534404670184,0.0309548689204953,0.0460080419702725,100,0
d572e165-ba0a-4e8b-8b04-b5fac07cffe1,2021-10-25,366,0.0,0.0,0.250769,0,6,0.0,0.0,0.9998,0.0,0.0444,0.0,0.0,0.357326264037947,0,1
caaa6b9b-32fa-452a-800f-219282733c9c,2022-03-05,366,1.001984,1.025998,1.005772,31,91,1.027783,1.027783,1.024966,1.0333,1.0111,0.0101790609854855,0.00138070330279307,0.011388914861127,80,0
20c1ba06-bdbe-49b9-940d-28634c432c57,2023-05-16,1,0.0,,,0,0,0.0,,,0.0,0.0,,,,0,0
8579daac-8796-43f8-8ff8-dd7f8daabf83,2023-09-28,366,0.999476,1.002892,1.011351,31,91,0.999535,1.031373,1.032206,1.0333,1.0111,7.40189600820702e-05,0.00966660026301033,0.0153009377422638,64,0
8c494602-6f42-472f-84e4-cc816d80d373,2021-12-11,261,0.508289,0.386029,0.524216,31,91,0.603758,0.459518,1.000118,0.0,0.0,0.0436050040270609,0.0900918377305121,0.425511303765572,2,1
3258892c-a5b8-4c13-ad00-7f9ba9bf3d20,2024-10-07,366,0.995765,0.983984,0.97959,31,91,1.029833,1.000093,1.017093,1.0333,1.0111,0.0112671230166851,0.0123747760815223,0.0305589966996156,42,0
2622672f-e66c-4eee-910e-5501c6138823,2024-08-28,366,0.939543,0.938528,0.858654,31,91,0.939543,0.939543,0.909102,1.0333,1.0111,2.71947991102104e-16,0.00555774079100499,0.0284166903523488,0,0
7b26d8ee-a1cb-4f15-b4e4-0fc8d2ac2a81,2019-01-14,65,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
28186270-3793-405c-b05f-f041a774c29b,2022-12-11,366,0.789544,0.874092,0.562416,29,89,0.996884,0.971743,1.0044,0.6,0.7,0.256684324575454,0.0592249324218476,0.33484932572241,1,1
ed9786da-3417-4e5a-b92c-2af7462e52f1,2025-01-04,1,0.0,,,0,0,0.0,,,0.0,0.0,,,,0,0
0bdd4217-2cf9-48fa-bd71-e97bca4808d9,2022-10-11,366,0.02038,0.017664,0.011074,31,91,0.021045,0.018016,0.015376,0.0,0.0,0.00106951118771389,0.000912769185614246,0.0030879212490049,0,0
cb10f693-d885-474b-aa32-a13e9f0c3b68,2021-02-04,1,0.0,,,0,0,0.0,,,0.0,0.0,,,,0,0
141b8490-93ae-4342-b9db-40a0df356b06,2022-07-25,268,0.309236,0.279284,0.18042,31,91,0.456627,0.525662,0.86776,0.0,0.0,0.0872125619263721,0.10794509220517,0.248081754440852,0,1
c7445588-2b6e-4ab9-bf93-2ec8b867f57f,2023-04-17,196,0.974353,0.99852,0.881858,31,91,1.0229,0.99964,1.00734,1.0333,0.9333,0.0473246499228741,0.00346516457289412,0.22520822594546,24,0
b4e76670-9d90-447f-b34f-563bbb4caf0e,2016-12-11,1,0.0,,,0,0,0.0,,,0.0,0.0,,,,0,0
00ab8632-6c5e-4cd3-ac58-55abfa30b7db,2024-01-26,366,0.992378,0.979797,0.607223,31,91,1.029848,1.001666,1.001306,1.0333,1.0111,0.0306504812964369,0.0381535149015616,0.432305409000441,33,1
86157f56-a1d4-4772-a5b6-2d7808d5cb78,2022-06-01,1,0.0,,,0,0,0.0,,,0.0,0.0,,,,0,0
66d9acd5-bb65-4bb0-9d7f-d3d3af8ef748,2022-06-16,1,1.0,,,1,1,1.0,,,0.0333,0.0111,,,,0,0
606675ab-3701-4775-b17f-4e2ccc13e2e3,2020-11-17,366,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
3cf93b9a-714c-4700-9594-1538ca9432d3,2022-01-24,244,0.747173,0.87021,0.741086,31,91,0.987751,0.967823,0.986355,0.3333,0.6333,0.106575487708453,0.0510069900616967,0.232229744839649,0,1
fb2bb49e-e47a-40be-a71f-daea48b9151a,2024-08-11,366,0.009404,0.0,0.0,2,2,0.15576,0.0,0.0,0.0,0.0,0.0364945627766393,0.0,0.0,0,1
34141192-1bd5-4675-ae5a-e69876d0e164,2023-07-04,366,0.679128,0.700251,0.618477,31,91,0.98727,0.890282,0.98477,0.5,0.3444,0.260906805921116,0.160269877539278,0.266804979325635,0,1
66343a90-36f7-4591-bdae-b70d82c62fff,2019-02-06,0,,,,0,0,,,,0.0,0.0,,,,0,0
9f08ac43-2e24-404f-80bf-2ecfbd4fbdbf,2024-05-27,366,0.920327,0.856916,0.942288,31,91,0.984246,0.973605,0.99977,1.0,0.8888,0.0524700722983655,0.0781090164398819,0.0649612856960235,0,0
76e585d2-9f22-4566-99ea-6f4320ec2212,2024-09-27,366,0.912425,0.793973,0.55293,31,81,0.999298,0.999743,1.017039,0.9,0.7666,0.0941179438310857,0.347147290259456,0.382082712575689,3,1
b228c547-9ab1-4039-96f0-437fc08e7480,2024-07-31,366,0.082076,0.498692,0.30349,14,50,0.28164,0.94516,1.01426,0.0,0.0333,0.0996409149023665,0.258842689097665,0.36310443049986,5,1
476ae8d5-83f4-4ab1-bbee-caead489fce5,2022-07-30,1,0.0,,,0,0,0.0,,,0.0,0.0,,,,0,0
635b5d79-dee1-4b39-b6ad-d35d5e465556,2023-04-05,366,1.004494,0.998515,0.98238,31,91,1.02856,1.001698,1.029486,1.0333,1.0,0.00939886267427566,0.00247074699858847,0.0965869118293944,76,0
1b69f0a5-2540-4cb6-8963-b6b2ffffe328,2023-08-02,366,0.984086,0.956936,0.941584,31,91,0.984086,0.984086,0.95392,1.0333,1.0111,2.36384533024382e-16,0.0092045086426014,0.0132428903284353,0,0
e8169009-35b7-4ab4-989b-1a998f33eb31,2022-06-20,1,0.0,,,0,0,0.0,,,0.0,0.0,,,,0,0
06f4d889-2361-4dbd-9ade-c8968d486eac,2021-12-02,300,0.444997,0.279909,0.353536,30,65,0.883647,0.560761,0.782822,0.1666,0.0555,0.366531865933963,0.194274314223646,0.26436827420452,0,1
25c05441-2948-4f3a-b85a-51d4fbd2f875,2022-04-14,1,0.0,,,0,0,0.0,,,0.0,0.0,,,,0,0
6bb34bd1-a491-4e8b-b924-78e376878dd5,2022-09-27,366,0.710349,0.469139,0.234086,31,90,0.816766,0.620091,0.618853,0.1,0.0333,0.0555650455931208,0.146039268212516,0.118409205693325,0,1
0b81cdab-05d0-4d42-aa47-6db076964feb,2023-03-12,366,0.984958,1.008754,0.986664,31,91,1.000117,1.025593,1.02525,1.0333,1.0111,0.0244053770957334,0.0258656243495707,0.0298994621166125,47,0
9360e588-6942-4f83-a755-76a669d7d933,2021-07-02,1,0.0,,,0,0,0.0,,,0.0,0.0,,,,0,0
d623ab5e-cb22-4591-9701-cf60541a2fa3,2022-07-14,226,0.954458,0.918685,0.813036,31,89,1.02182,1.02672,1.02596,0.9333,0.9333,0.146927186171005,0.176357276860381,0.314677168989149,26,1
bb834ca7-4963-4997-98a0-2d656f2ba3d5,2024-06-28,366,0.983083,0.995245,0.743493,31,91,1.0,0.999793,1.022816,1.0333,1.0,0.0122783346830605,0.00519109662511348,0.286898945554033,2,0
b1103472-348a-431e-85cc-c6ea1892303c,2018-01-16,1,0.14122,,,1,1,0.14122,,,0.0,0.0,,,,0,0
484ff21b-20da-4b0a-93a9-8cda66d5cf39,2022-10-14,1,0.0,,,0,0,0.0,,,0.0,0.0,,,,0,0
754123f2-f224-4b21-9f03-ac29f2b2c070,2022-09-10,156,0.89509,0.940794,0.539302,31,87,1.0049,1.03818,1.00844,0.8666,0.7444,0.121391297089339,0.117019260063235,0.403296238964167,13,1
fe1377fe-5adb-400b-970a-c2ba54300f7d,2021-12-20,358,0.542207,0.303313,0.131193,26,53,0.99902,0.96544,0.83712,0.3,0.1555,0.343914447328533,0.340407033451115,0.242337958437633,0,1
e125aaea-a346-413f-96de-3f48fe317dd0,2022-06-04,200,0.962138,0.942581,0.712423,31,91,0.99881,0.99963,0.99999,0.9666,0.9777,0.0707439503534606,0.0442334111784606,0.406482212088848,0,1
8bda9a9a-4b98-4bc7-8b3b-ca07bde49d5c,2021-09-04,1,0.0,,,0,0,0.0,,,0.0,0.0,,,,0,0
9ad2af11-d39f-4948-aade-54899790470e,2022-08-20,363,0.010163,0.001708,0.0,11,14,0.048159,0.02052,0.0,0.0,0.0,0.0157628128778989,0.00527062979736953,0.0,0,1
976a74c9-ed6c-4421-af7e-31ad311e64d5,2022-05-17,1,0.97596,,,1,1,0.97596,,,0.0333,0.0111,,,,0,0
4c213c94-c0ae-4d83-953d-d233f76e3b7f,2024-03-30,366,0.561816,0.397184,0.114616,31,91,0.659801,0.496944,0.32998,0.0,0.0,0.0490990215841896,0.0501585586414572,0.122041892361652,0,0
623847cd-d16a-4ff1-8854-0ccf33dfeea6,2024-07-31,366,0.160765,0.16244,0.008075,12,21,0.56218,0.99632,0.1956,0.0,0.0444,0.238635305753,0.336205887924947,0.0308225760829064,0,1
24ebe826-516d-4988-8a80-f2d706aafadb,2022-02-17,366,0.552341,0.52882,0.469983,31,91,0.55298,0.53318,0.50248,0.0,0.0,0.00355618498013016,0.00543117438243462,0.0257335550272734,0,0
27a0cf90-4bb0-4247-b27e-3366a42512cc,2022-03-27,366,0.0,0.0,0.736314,0,15,0.0,0.0,0.972,0.0,0.1666,0.0,0.0,0.298699936849403,0,1
ecc6959c-1820-43a2-a580-73fb32597d18,2023-12-19,1,0.0,,,0,0,0.0,,,0.0,0.0,,,,0,0
1318044f-c9b4-439e-91d8-c091449fd508,2023-09-28,1,0.0,,,0,0,0.0,,,0.0,0.0,,,,0,0
31d9ce6a-d7a5-4a5b-a54b-9408db966f25,2022-07-31,366,0.123084,0.145392,0.172394,31,91,0.180509,0.230715,0.2909,0.0,0.0,0.043251379434525,0.0581635531687481,0.0708194475820269,0,0
dad3712d-0031-4eb5-92e8-5de06999b9ab,2023-01-16,239,0.989492,0.9754,0.833285,31,91,1.02476,0.99124,1.008,1.0333,1.0111,0.0141591125412925,0.0245919190540027,0.156247769563823,21,0
3fad2344-214d-4471-90e1-2e82c2eebec0,2023-04-24,1,0.0,,,0,0,0.0,,,0.0,0.0,,,,0,0
505be0dc-8234-473d-a2d0-45b30c69d39b,2022-10-04,1,0.0,,,0,0,0.0,,,0.0,0.0,,,,0,0
bf83a682-aaf2-402e-a603-68609173a9c0,2024-03-01,366,0.989936,0.953622,0.892898,31,91,1.015663,1.011248,0.985249,1.0333,1.0111,0.0115593210970976,0.0378767218877363,0.0605036664588709,3,0
faf5a095-15d5-438b-88c1-d031ad9f77de,2022-11-12,1,0.27196,,,1,1,0.27196,,,0.0,0.0,,,,0,0
a7cabb03-f562-46b7-8f31-f49e7d4fa19a,2022-01-28,302,0.9226,0.907593,0.905073,31,91,0.986643,0.988599,0.999881,1.0,0.9888,0.0528656641888166,0.0624036766256236,0.0885323048824513,0,0
b88d2bbf-6952-42d3-80ef-9666a04f68f2,2023-09-05,366,0.997157,1.007237,1.002625,31,91,1.0,1.025987,1.030862,1.0333,1.0111,0.00305784967667828,0.0111060513591447,0.0125412509156966,44,0
da03c0d6-83da-406e-96aa-83c80ec0ab27,2024-06-01,366,0.237146,0.507739,0.261883,15,52,1.002755,0.996577,1.038266,0.1,0.2555,0.341250882830869,0.421801503819947,0.368664060181004,7,1
46a97af9-facd-4fbd-8ebe-a61936c7a606,2024-03-30,366,0.701879,0.72489,0.689634,31,91,0.924406,0.989392,0.959268,0.5666,0.5,0.252022001308189,0.261362580567347,0.240856269436003,0,0
a4450c9d-bbad-402b-8348-3bfb43e091eb,2021-05-08,199,0.952868,0.890902,0.907403,31,91,1.023186,1.016288,1.012061,0.8666,0.8333,0.123371568984428,0.132608830255648,0.133918666926577,31,0
312c50d8-c460-4841-823a-3806ea260b14,2025-01-07,1,0.0,,,0,0,0.0,,,0.0,0.0,,,,0,0
b137bcfb-cd0b-4316-867f-7281c54c98c0,2022-06-04,281,0.970561,1.00256,0.858212,31,91,0.999028,1.020558,1.020558,0.9666,0.9888,0.0618700180844131,0.011094430004576,0.129044280724379,15,0
e3952ee5-813d-4031-a144-af94c93462e4,2022-06-04,215,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
c4386baa-1cde-4889-b247-b42c4d57d094,2020-11-01,1,0.0,,,0,0,0.0,,,0.0,0.0,,,,0,0
32eabd54-2244-448e-ba32-411d533269a0,2019-06-17,1,0.72672,,,1,1,0.72672,,,0.0,0.0,,,,0,0
2970ab63-b3b2-4738-b9e2-404be73ad7ca,2023-03-16,366,0.905224,0.908464,0.923638,31,91,0.996786,1.000498,1.000481,0.8333,0.8444,0.108202573149039,0.115084567432628,0.109242107344706,18,0
4dabf7f0-a6ff-4a30-950e-aecfd43e588d,2023-09-17,366,0.99421,0.999203,0.973208,31,91,0.998786,0.999763,1.029776,1.0333,1.0111,0.0073054405986077,0.000655605857379116,0.083254354023774,9,0
9dc7dce3-6794-4ba8-8e49-3819efb4e856,2024-09-07,366,0.81343,0.968146,0.887771,28,88,1.004003,1.004503,1.036696,0.7333,0.8222,0.306411956898861,0.0834849202988799,0.204777975245755,30,1
add8faac-3752-45cc-92d0-0cbb2a2fc240,2024-06-28,366,0.377758,0.324056,0.194898,31,91,0.394016,0.342218,0.287718,0.0,0.0,0.0231097785938781,0.02555448858926,0.055480745445837,0,0
01d7b83b-34af-42ce-a45f-f747b21ae6ab,2022-08-30,366,0.914405,0.920943,0.620965,30,85,1.0323,1.0796,1.0458,0.8333,0.7666,0.212077501129095,0.171148731614737,0.442014723137803,50,1
780c310e-d071-4738-a5de-c014a27d4da2,2023-07-14,366,0.998351,0.992745,0.977246,31,91,1.02798,1.000046,1.025536,1.0333,1.0111,0.0182608571440817,0.00495599772434143,0.037229565722067,21,0
6802ef3a-89c3-4c5b-9e62-00af40524e33,2025-03-25,1,0.0,,,0,0,0.0,,,0.0,0.0,,,,0,0
ad9cff95-3cad-49c6-bbed-40b97a1bbbc7,2022-05-03,1,0.0,,,0,0,0.0,,,0.0,0.0,,,,0,0
eaef8522-6aba-45ec-9c7e-78972bb440cd,2021-05-23,366,0.083053,0.138276,0.081608,31,91,0.145895,0.149681,0.14683,0.0,0.0,0.0321403496044913,0.00926826642174077,0.0580442273433813,0,1
54e6d5e6-a1d4-490c-b004-2a94337c5293,2024-02-11,357,0.804717,0.901646,0.885623,25,78,1.01166,1.02392,1.04586,0.8333,0.8444,0.400787372480452,0.297895975555921,0.309234079875764,56,1
92d089a1-437b-438e-889a-6be0cbca4bcf,2024-03-30,366,0.069102,0.098409,0.020436,19,62,0.198244,0.295739,0.190534,0.0,0.0,0.0779143592036271,0.0749438775271202,0.0421215096719235,0,1
5063df10-3391-4cca-8d15-888ff3eaf231,2023-10-26,366,1.078796,1.030786,0.967165,31,91,1.08436,1.03144,1.01184,1.0333,1.0111,0.0151237573985257,0.00357845404236705,0.0357568219719694,91,0
010a7138-6ada-411c-a3ca-38dc9e6e7f94,2020-07-27,366,0.724591,0.641627,0.622228,31,89,0.998646,0.92384,0.99758,0.3333,0.2777,0.173968001804299,0.263618122883623,0.312085847002766,0,1
a73182ec-9599-4dca-8068-978842bdf195,2023-02-02,366,0.939076,0.916628,0.904541,31,91,0.939076,0.939076,0.914134,1.0333,1.0111,0.0,0.00761051695828964,0.0104718255171718,0,0
ef32c1d2-629b-42cb-8a44-81d64c95cd25,2023-08-29,366,0.448173,0.244281,0.13312,31,91,0.49852,0.29685,0.47435,0.0,0.0,0.0623615316616164,0.0178306605527425,0.154435437849004,0,1
c578f69f-89f4-4876-b6b3-780638e528ec,2023-11-29,366,0.950388,0.965347,0.901199,31,91,0.999006,1.015846,0.998229,1.0,0.9888,0.0700468492373005,0.0461461383851073,0.0923394889728538,3,0
