user_id,reference_date,cb__most_recent_score,cb__worst_score
fbbf653c-1e26-4c33-9f7f-bc260822efe1,2025-12-31,B,E
fbcab6e8-dd24-445a-8307-5c90f0bc3847,2025-12-31,B,D
fbf60768-ef32-47c1-a4bc-785b0b87aad0,2025-12-31,C,C
fc083087-c3e2-4af9-804d-4abecfb68b6b,2025-12-31,D,D
fce425fd-9faa-4784-9f39-14571dd05be4,2025-12-31,C,E
fcf86c4b-0b58-4b8f-9888-95de297eda35,2025-12-31,C,D
fd92f22f-0d48-4744-a447-d77aba94513f,2025-12-31,C,C
fdc3703c-c9ba-4085-ad90-3f09906ef8d6,2025-12-31,B,B
fdcee986-7d6b-4be3-a8e7-791b82856f79,2025-12-31,B,C
fdcfdb6f-5046-4d15-b702-eea2b0901bea,2025-12-31,C,D
fe06773a-9886-4df8-a5e9-feb33a28b85a,2025-12-31,C,D
fe4bddc0-a6a7-44e9-95bd-4da78e2711ed,2025-12-31,F,M
fed39e13-213c-4f19-9314-6fca42a95368,2025-12-31,E,E
ff416fe0-19db-44e8-b3dc-b34c2125fa69,2025-12-31,A,A
ff941869-41d1-4920-b15a-50a051d654da,2025-12-31,A,A
ffbcecb8-74c4-41b4-b6f3-342243004c72,2025-12-31,D,D
ffc8f074-82c4-49f9-9770-5d1ca805f45b,2025-12-31,E,G
ffff9e45-497b-4e86-b72b-ffef443b25f5,2025-12-31,B,B
08818e04-7197-43bf-9ccc-ba6a3ae03882,2025-12-31,,
08f9a032-31a0-4b24-9ed8-63b300010663,2025-12-31,,
5211d18a-f17f-4c11-a935-9fe3ba1a78c2,2025-12-31,,
25fc560a-2152-4d79-b7d4-9cd7934802d4,2025-12-31,,
c30d71ab-d7d1-43ec-b582-9cae38d22b3a,2025-12-31,G,G
c31862e1-0d0e-4ff3-b477-d5cc734b9235,2025-12-31,A,F
c332b306-c25d-485a-9489-ec837c56494c,2025-12-31,C,G
c3438367-fe2a-42c3-a8d3-96da581a6513,2025-12-31,E,M
c35b20bf-694f-421b-88e2-c03119277d99,2025-12-31,B,M
c36b4af4-170f-4b75-8c40-6992d9dd3f00,2025-12-31,A,B
c3781fbf-0966-4f6e-9e42-1d3d1a63dcca,2025-12-31,F,F
c3bc4a33-be8e-42ed-b503-1d5c57c899c0,2025-12-31,F,F
c3e20698-c044-4aa7-9cbe-d33c29af1935,2025-12-31,C,E
c3f5141a-bed6-4b61-bcca-87534f089bcd,2025-12-31,M,M
c4b1116c-7236-483a-b928-ac558371ed96,2025-12-31,C,F
c546f186-bbb7-484d-9466-45b87f4fb68f,2025-12-31,B,B
c587337f-ad07-4c69-94d5-f430db6403d7,2025-12-31,F,M
c58a9d76-4b34-419b-868d-ec2fc125c55b,2025-12-31,G,M
c5958048-5d5a-47e3-8469-d170d30c33bc,2025-12-31,F,F
c5a72a40-0918-49e1-a2a2-3aab4c76dff7,2025-12-31,E,E
c6d04ed6-736d-4172-ac19-6314deac7fa9,2025-12-31,M,M
c7720366-c74f-46c3-b092-83bb1beddc3d,2025-12-31,E,E
c84f1c75-7ba9-48cc-99be-8345ce4fc77a,2025-12-31,B,B
c858cf7a-f516-4e68-81ec-1a953e8c9f85,2025-12-31,B,D
c8dfe713-0667-4700-861f-224bbf8343b8,2025-12-31,C,M
c90bdd88-44a5-49c6-92b2-8b7fa1e6fa3b,2025-12-31,F,M
c915a328-b183-42d6-93a3-3373f825f40b,2025-12-31,F,F
c962e616-bb82-4826-af2a-6dd233383fcb,2025-12-31,E,M
c9f69522-7dc9-4c16-9531-756445f7e2cf,2025-12-31,D,M
ca57f679-bb5f-4b4a-987f-4da8aa1ca024,2025-12-31,B,B
ca775ccb-d63d-4201-a4a3-dc22bd54e721,2025-12-31,M,P
ca995e7d-36ae-4fcc-95c5-c77b25fe9d5e,2025-12-31,G,P
ca9f233d-6c36-45e2-8201-2b0b9fbc4bbb,2025-12-31,D,E
cab725a0-cab3-4fbc-9d4e-8b89549d5dd0,2025-12-31,C,C
cb0cf7eb-1620-427d-be4c-f2d8e88815ff,2025-12-31,C,E
cb0f2993-6ec1-472d-8f9a-f5990ea114b8,2025-12-31,A,D
cb83e2fc-2516-4f80-86e4-f6e2997d12c4,2025-12-31,B,E
cc2e04ec-ecc5-4913-8341-096dc0f1a795,2025-12-31,B,C
cc5d0f7c-4223-4f18-91d4-c5879faa8f32,2025-12-31,G,M
cc5f9b96-b8fa-43bf-a79d-95e3d6d205c2,2025-12-31,M,M
cc742cd2-83ba-4a2e-87be-1ad12bd58270,2025-12-31,C,F
cce35705-6f40-4634-9766-c2104ddf578b,2025-12-31,G,M
ccf5fdff-5ac3-44bd-a94e-4a534e15f5f1,2025-12-31,E,M
cd21a049-c500-4054-b354-50a985ed9f72,2025-12-31,B,C
cd3735d4-43a9-483a-8139-fdcfac877fcf,2025-12-31,M,M
cd3f9a37-7ae0-4b67-8415-d68decbe896c,2025-12-31,E,E
cd3fea39-1d0d-4c0e-bcf9-ae229845321e,2025-12-31,A,B
cd6d0d67-1df7-4e87-ba15-78d55abc9667,2025-12-31,M,M
cdab6851-2942-4c98-a15c-28e73eb1e4a1,2025-12-31,M,P
cdca8096-1a5f-4369-92db-fb65299cf37e,2025-12-31,B,B
cde9f5b4-8023-46fe-a51c-c1269d9aec9b,2025-12-31,C,D
cdfedb5d-a975-4e1f-9704-99ddf72b55ae,2025-12-31,C,M
ce0fbc0e-5ef6-4087-ad90-4279ff98aed6,2025-12-31,C,C
ce1f5f27-b584-494a-ae56-46be113ca66e,2025-12-31,F,F
ce374f8d-a2bd-409d-9bd7-690b39841f70,2025-12-31,E,M
ce3cb9ad-fd2a-452f-aab4-bbf0c205665d,2025-12-31,F,F
ce7b6f80-8206-46ed-81d6-da6ac327747e,2025-12-31,G,G
ce9764b6-5880-4131-a018-2237f339ade9,2025-12-31,D,M
cea192d9-cdeb-4001-89f0-5f016f4ff176,2025-12-31,E,G
ceb20dc2-d404-4285-ac68-77ef6651d2bb,2025-12-31,B,M
ceba11d9-89e1-4a12-8151-7b959226c712,2025-12-31,B,G
ceba6f80-5e6d-4bc2-93a8-6cae448f454f,2025-12-31,C,M
cf046c91-5898-456d-a999-c62e95fc4f4e,2025-12-31,M,M
cf295f18-56de-41a0-8cff-c9586fce773f,2025-12-31,M,M
cf2d9538-a4e5-49ba-b046-921eb2b27c52,2025-12-31,A,A
cfd8c8c6-e35d-4b0c-aec7-1ab7e4b25d35,2025-12-31,C,D
cff0540c-43b1-4bcc-be3f-592711f90087,2025-12-31,E,G
cffb6491-2483-4bb4-b5cc-33db99e89a14,2025-12-31,B,M
cfff3f86-b680-4081-86b0-f553103294e4,2025-12-31,C,M
d008b4f8-4ed8-403b-91d2-5feb1059418e,2025-12-31,F,F
d00f04f1-a687-42de-9fa9-b4e7d28694da,2025-12-31,B,B
d02351e9-9e65-490e-9f6d-38b0b859eb83,2025-12-31,B,B
d0732e59-0bc4-4441-8ce2-883e93fad3dd,2025-12-31,M,M
d09e91d1-ecae-4772-b5ab-20fe40a62427,2025-12-31,E,E
d118b5f1-fb14-4d56-a55b-8a906dd3ff05,2025-12-31,D,D
d13a6041-61f9-48a4-a1d8-4839da7f9685,2025-12-31,C,D
d15eacfe-12d3-483c-b430-64ae7f6aaed6,2025-12-31,M,M
d1a02918-bfd7-4db5-a447-a7a139fb6cae,2025-12-31,E,M
d208c123-d4a6-49b5-beaa-5effe395056c,2025-12-31,C,C
d25a009e-76e0-42af-9de6-ee26256b187e,2025-12-31,A,F
d27330fc-8389-4bf7-ac76-227e93da3355,2025-12-31,F,F
d2894d48-a2e2-4259-a162-cc0673b33774,2025-12-31,E,E
d2bc29e9-5043-4ef3-afbd-c9b533868b22,2025-12-31,E,M
d2f409bc-2b90-4044-aa3e-7a8bd83127aa,2025-12-31,M,P
d366d6fd-edec-460e-bc28-a381121eb5e8,2025-12-31,A,A
d39b9265-de49-4db1-9d0a-20125f1d03ca,2025-12-31,B,G
d3a01238-3c88-42db-8eef-c1621d6ef184,2025-12-31,B,C
d3a8bc9e-de9d-4cb1-aea3-3343fc42f6f6,2025-12-31,C,C
d3d01ae8-d5a9-4706-9e5f-9230651b8752,2025-12-31,C,D
d3d8a0e0-f9c8-493d-9312-554b2f65d08d,2025-12-31,C,C
d3dac3c1-83cd-44da-ab97-686377c0db26,2025-12-31,B,D
d3f41552-fed8-4a72-8eb1-e7baf9d4726b,2025-12-31,B,B
d42b261d-2b9d-433d-b561-e972187aed7d,2025-12-31,B,B
d43333cf-5221-4fdb-b4d9-14267472f014,2025-12-31,B,B
d5cad76a-d699-43eb-bda0-45d2dec8c669,2025-12-31,M,M
d5f3bf91-8576-4674-881c-3d22335e5a35,2025-12-31,A,A
d62fdb92-47fe-4fd4-8fc6-60c0559cce82,2025-12-31,F,F
d65d6368-f8a4-4161-96bd-720af01ec248,2025-12-31,C,M
d678a297-6eee-42d6-9360-9c42815d3931,2025-12-31,E,E
d69fc6b7-bc1a-4762-9ab1-0e9261b32a12,2025-12-31,B,D
d6c9048e-a5c2-4b3a-bde6-085ae0853088,2025-12-31,B,B
d6d68a02-8a66-42fd-ac0a-2b26e56f6895,2025-12-31,A,A
d7092160-dbae-45ff-82c2-78d8fc7ed993,2025-12-31,D,D
d717cc61-a8fd-4cf9-93fd-54126ad001b2,2025-12-31,C,D
d72707d3-e4bf-46aa-86f6-c89b88774e6b,2025-12-31,G,M
d740d491-81ce-469f-8fe9-03af10332c1e,2025-12-31,C,F
d77a099d-3792-4083-a2e7-c49f426aa6af,2025-12-31,F,F
d77e1987-272b-4c92-b3e0-db244bebe7ea,2025-12-31,E,M
d795e8fd-71fe-492c-b91d-7a1ce7c40d1b,2025-12-31,C,M
d79f33b5-d2f8-42d7-91ea-f194f422537d,2025-12-31,O,O
d7c9730b-9710-49be-9f37-ec373a045bf2,2025-12-31,B,C
d7d095cf-f4a3-4228-99ec-ac7e3155c187,2025-12-31,A,F
d82e3875-e03d-4cca-8b05-8236ba58fe1d,2025-12-31,D,M
d9000490-131f-40e4-be2b-70ca9d6bafc1,2025-12-31,C,C
d96ed46a-baa4-4aa7-bc82-a9c547ab5ecd,2025-12-31,A,A
d9845fb6-7e9d-4d70-8416-dcea039ab9c5,2025-12-31,M,M
d9df0bcd-5420-4eaa-a288-471ae96ec089,2025-12-31,F,F
d9f24f8e-3728-490d-b406-aec2c7538e0d,2025-12-31,A,B
da0efddb-4a5e-4b85-9822-a991dc16a2dc,2025-12-31,B,D
da135790-4d0d-4830-96d1-db3782d8fcff,2025-12-31,B,M
da3ef5db-0478-45bb-91f0-293a174651de,2025-12-31,D,E
da60406c-9f8d-427e-a4b2-43915da7c9ae,2025-12-31,B,D
da71e6e9-add9-4d6c-b930-4caac606e889,2025-12-31,E,E
da791d20-3c69-4528-a326-99ed87f6e01e,2025-12-31,B,B
dac1d07f-61ce-4a45-9e0f-b679cc64f0a5,2025-12-31,M,M
dae0a38a-746f-4b5e-acf0-347ef76a7c16,2025-12-31,D,M
dae14d2e-d5be-4722-9ec5-4ce755100972,2025-12-31,M,M
f4be7cf1-497c-4daf-aa02-c85ddf268e4b,2025-12-31,F,F
f4ca7f12-66ff-4d8b-a063-d12842655b18,2025-12-31,F,M
f4d90961-7be4-429f-82aa-b9ff026327e3,2025-12-31,B,M
f4e8a78b-1d59-4312-85fd-a4ff7833e379,2025-12-31,E,E
f5148ad4-332f-4d27-9e63-c1cb791460b7,2025-12-31,F,F
f5171d54-e1ec-4321-af65-1aae3546d130,2025-12-31,A,F
f51b4917-4c58-4240-ad13-43881b0e0b30,2025-12-31,B,B
f545c01c-6fe9-48a1-b405-e322cd4f9a34,2025-12-31,O,P
f554a687-6331-4cdf-9593-300968f0b322,2025-12-31,C,F
f55f6927-f6f5-4504-bea2-3426a768378c,2025-12-31,A,B
f5918082-424d-4def-8bb7-6814bb5cf2bf,2025-12-31,E,E
f61ef1d0-918e-43aa-a159-82f8db3e8588,2025-12-31,D,M
f628462d-98f9-4c45-98f8-25f7eece4656,2025-12-31,A,C
f67879e8-a3b3-4453-bea7-799200ef9060,2025-12-31,E,M
f68bb61d-6d18-48a7-b008-9a71c2ae64e6,2025-12-31,M,M
f6a09610-a428-45a8-95b0-accf65f2bb92,2025-12-31,A,A
f6b8721a-7a2a-4cad-9cbe-a5c2617a2553,2025-12-31,C,C
f6e5c9b9-2dd6-47a2-8d22-e10e34d5db7d,2025-12-31,E,E
f710f704-7b68-4f1a-8b18-f550c2de4234,2025-12-31,A,F
f724ddc6-674d-4532-802e-359d4740e40b,2025-12-31,C,C
f7ae290a-8294-46fc-b52e-6a7237f6ff40,2025-12-31,E,E
f80b6695-71aa-47b7-9511-e0b09935ae43,2025-12-31,B,O
f80dc286-272d-43ca-a4b3-3ed35bcc647c,2025-12-31,B,E
f8e12183-e5b1-4ce5-8144-dbf77ac7cc3d,2025-12-31,F,F
f8f8a16a-59f9-47bd-bc25-be367f84bbcb,2025-12-31,D,G
f928f89b-bcc3-472e-a7bb-2174dc1a199b,2025-12-31,M,M
f9468354-788d-4f95-909f-2eedab377a29,2025-12-31,E,E
f9591ddb-457c-4370-ac62-217170a8347b,2025-12-31,M,M
f96b5586-7fa5-4cce-8944-8f6137f0483f,2025-12-31,M,M
f97d463d-697d-459a-975a-f5e9e8922c9d,2025-12-31,D,D
f97fc360-e2a5-48e8-a2f6-5e8e8b22cf30,2025-12-31,D,D
f9a78e1f-d17b-4e06-9a8c-c8e2e0cdb5d8,2025-12-31,E,E
fa1bfa1e-e667-4eba-a95b-27ab94691869,2025-12-31,B,E
fa62d74e-37f4-4a71-8bd1-59a2d4445afc,2025-12-31,G,G
fabb71a2-1495-4730-b928-01b117cdb004,2025-12-31,B,B
fb20f48f-1bfa-4dbc-b01e-6445c10cfc75,2025-12-31,M,M
fb34aec8-d1b8-4146-bb4d-bbfa224caa5c,2025-12-31,A,A
fb64d4cb-efd2-43c8-8240-b05075cddedf,2025-12-31,A,A
fb6d8ab2-5282-44bc-a294-8ba42cbd8c99,2025-12-31,F,M
fba2438f-e2f2-4e4f-9624-798860624dac,2025-12-31,A,B
fbb98e9b-2589-4bc3-abad-b53e9ba5b05a,2025-12-31,B,B
fbf655c6-9454-4a9d-89bd-df5b18bb428a,2025-12-31,F,M
fc19e06f-4c0a-4f9a-b775-194143f50e02,2025-12-31,E,E
fc3ddc1c-4957-452f-be8d-42bd966bdb68,2025-12-31,C,M
fcb48b4a-6be0-4c7e-b3a3-c6690e670e58,2025-12-31,B,B
fd3b4e5c-2057-4034-a9a1-4d84d78705b2,2025-12-31,M,O
fd6eed6f-31ca-4322-9f76-59db7a149c33,2025-12-31,C,M
fd85182a-0227-4c20-b3a8-31e20d431af1,2025-12-31,B,G
fd8a0fdb-7602-4441-b7b0-61911ad99533,2025-12-31,E,M
fd93a89e-7ce2-40d3-8fce-09aa1c779a6a,2025-12-31,B,B
fdc1ff14-32be-4520-960c-72f26ef8411e,2025-12-31,A,A
fdf15850-985e-4efe-ae63-7293e086a092,2025-12-31,C,C
fe326d9d-a17e-46f9-9f2d-f4b292c17539,2025-12-31,G,G
fe76f23e-bcc6-4555-925d-c5a8234822c2,2025-12-31,D,M
fed5bdf1-ec2b-4238-a668-6c57b349d310,2025-12-31,C,G
fef4f874-eabb-4cae-a941-5cfa2dd31036,2025-12-31,C,M
fefffc53-98c5-445a-a4ab-e99b3e315b9d,2025-12-31,B,E
ff347418-6678-4d74-95eb-3a18d4bbeb90,2025-12-31,A,A
ffcd78e7-72e5-4ae5-9acf-36ccb733e0a9,2025-12-31,C,C
fffafa2d-832e-41fe-9707-87d5350ddb5e,2025-12-31,A,F
8a335ff9-fe30-4155-9b76-a27c9c689ee5,2025-12-31,,
fe1128f1-41d3-4d41-820a-e7120be247ae,2025-12-31,,
95640379-ca65-40d9-9a5f-0f32cea69995,2025-12-31,,
13d7a4bf-38f1-4dd4-ad76-93d82a953668,2025-12-31,,
f850686c-dcf9-49b3-84a5-b452f0cb6936,2025-12-31,M,M
f893a59b-fcf2-480f-aeb5-043278449481,2025-12-31,B,B
f89fcbed-2887-40aa-821e-97709d9ad38b,2025-12-31,F,M
f8a58d46-217f-4dd0-86d7-e320d4b61448,2025-12-31,C,E
f949a979-eb2a-4cb3-b81e-a81da5e9b994,2025-12-31,G,G
f950e738-1ed1-4de8-bea5-7561bf3e15bb,2025-12-31,B,C
f9a044b4-f968-427e-a288-2f52353179c0,2025-12-31,A,A
f9c58df1-0f42-4755-a365-a1736ef52999,2025-12-31,A,D
f9d67c20-10e4-484b-a2f5-90c9286857c0,2025-12-31,D,D
f9d9ab0d-abd5-4c30-be46-aa0b04569930,2025-12-31,M,M
fa2a7667-9370-45c1-99f4-2928002c8ac4,2025-12-31,C,E
fa3ba697-244c-4cde-b63e-8409390be6bc,2025-12-31,E,E
fa75d824-3ff7-4ef8-b0fb-56f25db24c81,2025-12-31,M,M
faad447f-6684-4f2a-a775-1565920c3cf9,2025-12-31,C,C
fae0714b-97fe-44a7-8b4a-836a9cd982ff,2025-12-31,D,D
fb07d730-3068-4208-a0cf-7d8fcefb5c76,2025-12-31,D,M
fb453829-721b-41b3-91fb-a5efbb21ee7e,2025-12-31,A,B
fb643397-de1e-4c20-b92c-c0511d93c4ed,2025-12-31,A,A
fb801729-64e8-4e26-8e1b-396f97f9addb,2025-12-31,E,E
fb8257d3-c469-4fc9-892f-ca597f85a590,2025-12-31,B,O
fb89ac2d-23f6-487c-b8b3-d8b754fb8cfc,2025-12-31,N,N
fbfe94a3-62b7-4395-81e1-8a12254684a5,2025-12-31,E,M
fc41295c-04aa-41e8-ac2f-fe6b758bdaf8,2025-12-31,C,D
fc8e1ba0-1604-4bf6-94b5-4672ca1bbf37,2025-12-31,D,D
fcc538f6-bbb5-41a0-9e47-7c7ab04974b3,2025-12-31,M,M
fceadb58-2736-4ca4-9a04-3e7ca512a72c,2025-12-31,A,M
fdbb5119-37fd-4546-b9f4-8b2894943b4a,2025-12-31,E,E
fddcca55-e529-4863-8a8e-522a64a3e306,2025-12-31,A,A
fde2acbe-7011-4f22-af95-b191d58c797f,2025-12-31,E,E
fdf1049a-3a59-450d-826e-314201f6e66f,2025-12-31,B,B
fdf1f622-81d3-4dfd-85ba-5bbac0229b3c,2025-12-31,E,M
fe080ebe-e262-4ca6-acdc-bf020c788a23,2025-12-31,E,M
fe8c7422-297d-4d44-b379-2551432fd2a6,2025-12-31,E,M
fecbd9a4-2f78-40d9-bb9e-96918bf92991,2025-12-31,C,C
fed7b587-6f37-4461-bb6a-9ba163a3a045,2025-12-31,A,P
feecd331-80c2-4cdc-a4df-ef5b7dff9148,2025-12-31,A,B
fef3342e-b6f6-42df-9c03-6c34d961ea6a,2025-12-31,F,F
fef50b88-5934-4a71-a2a3-ec27c55fb50e,2025-12-31,C,E
ff573182-e4e0-441d-ab82-94a6178f743b,2025-12-31,B,M
ff646634-9d44-4d25-8f8a-8275e1b4491e,2025-12-31,A,C
ff822e40-e715-4c36-b924-c19939703450,2025-12-31,M,M
fff17554-2d7b-4a97-949b-e0a9068d7aad,2025-12-31,C,C
e73a0077-f9f4-45a0-a2ab-378042ec6e99,2025-12-31,,
e8cad117-54d3-4faf-afb7-884b293990a8,2025-12-31,,
ab1b6298-88c4-4e01-9a1d-04f4a4ca704f,2025-12-31,C,C
ab2b5333-6c71-4a49-95f5-469c9f97054b,2025-12-31,F,M
ac170fb1-e5b7-480d-a3ea-ba5372a4bfaf,2025-12-31,C,O
ac9657de-2fd5-4fb7-9394-912b15f853e2,2025-12-31,E,M
acc2d9d3-2060-4367-a68e-eab853f8b681,2025-12-31,B,G
accfed65-3616-4a9b-aed1-9c0b0fac7fed,2025-12-31,B,B
acddc484-1565-4f32-81d8-53d2905f53c7,2025-12-31,E,M
acec553a-c71d-4087-aabf-14c7968b64f1,2025-12-31,E,G
ad0da804-5f89-4061-877c-301d7368f346,2025-12-31,C,C
ad11d796-250a-48d9-9141-9997377b71d4,2025-12-31,G,M
ad3a18b8-5c81-46c9-9ccc-4b7991013a00,2025-12-31,A,A
ad56b859-ff88-477e-aada-e2000452b10c,2025-12-31,E,M
ad70c40e-3239-4d22-9c98-dddbaaaf7488,2025-12-31,A,D
ada897c6-3460-4c2f-a149-8eb37c943078,2025-12-31,F,M
adae4673-7293-404f-b777-125a9978763d,2025-12-31,P,P
ade85cb4-e7b9-42d8-b543-9c77a920b052,2025-12-31,F,F
ae172a48-a60d-400f-934f-e716a156b4e6,2025-12-31,B,G
ae25f6e4-164e-4e4f-bd64-b66fa2975b53,2025-12-31,B,M
ae39bf88-032d-4345-a7fd-492f4f6ed9a2,2025-12-31,B,F
ae6b113f-fee2-48df-a3bc-1978f6a388ab,2025-12-31,A,O
aeba6f08-92cb-40b1-a959-5fa9469832b0,2025-12-31,C,F
aef2b33f-5c93-4646-8d1a-61bdf1fca55a,2025-12-31,D,F
af522bc4-0094-4b29-8299-c5848271afd0,2025-12-31,D,D
af61107b-2fcd-4c9a-bcc2-00045eb393e7,2025-12-31,D,F
afb9b9d0-690b-465c-aee6-2f6284d961a9,2025-12-31,D,M
afc0ae43-e87b-479f-8868-45f1ea803ca3,2025-12-31,A,M
b038cbfc-88a8-4515-b6bb-f1fbc9ae9963,2025-12-31,M,M
b0711dab-8699-4d1f-a582-d0d61a743045,2025-12-31,M,M
b0ecac6d-fc1b-4183-82a9-d4384df0ebcf,2025-12-31,M,M
b0f6d75e-bf70-4c98-9def-039acd016896,2025-12-31,E,F
b17a0401-add3-49b3-ad60-6993826aabbc,2025-12-31,D,G
b1c262e6-9612-4467-8034-a26d9fa9a9c4,2025-12-31,F,G
b233384e-4657-4f3e-9915-470c14b1051a,2025-12-31,G,G
b24dd756-80ac-45a8-902e-f14643555a68,2025-12-31,D,D
b2ec2066-1304-4204-9e9c-166ac776fb08,2025-12-31,O,O
b2ee059d-c267-422d-9113-249ffdada8d1,2025-12-31,E,E
b305b584-1220-4c4b-b174-2438a4ea6d4b,2025-12-31,C,C
b32113d0-6114-4cbb-9aad-8bd042abef6e,2025-12-31,D,D
b33ba9fa-7cd9-40f9-a43c-5bd02e22b78b,2025-12-31,G,G
b34aacf9-7390-4683-bc5c-a73bcf749de4,2025-12-31,D,G
b365e76f-23f8-4d2e-b5e9-9f2c9fdcb0b6,2025-12-31,G,G
b391bfed-8863-4180-98ac-edbf9564d216,2025-12-31,E,G
b3eedbe3-10c9-4b33-be76-b1f083b5a5d6,2025-12-31,A,A
b429a15d-83ea-4361-92a6-e8b7676bc37b,2025-12-31,M,M
b444d799-0dc4-494a-bfd4-5a4822935031,2025-12-31,D,D
b449dd94-a657-4b79-b408-91f1ae96c558,2025-12-31,G,G
b47c2330-35bc-4f5e-896c-b21fef2f16b4,2025-12-31,E,M
b483db3f-e1c5-4352-86dd-e6d577848dab,2025-12-31,F,F
b489ce40-daf7-4e6f-943d-d1fc964a4bfd,2025-12-31,C,M
b4ec484a-dd85-457f-a10d-d6fd623bab8b,2025-12-31,C,G
b556270b-1760-4dbe-9173-b7d3b7ec5658,2025-12-31,F,M
b57b4432-3c40-4fb9-b950-fffec9fce5fa,2025-12-31,E,E
b59f51b4-6f76-40ad-b3a9-2d74b24cb0ee,2025-12-31,F,F
b5efc407-ed19-4f82-964b-07007f20b953,2025-12-31,O,O
b604cff8-0952-4f80-b684-43902a461d89,2025-12-31,E,M
b65cb24d-457a-401a-802f-019dfb056a3e,2025-12-31,D,F
b6783cc3-7ea8-4816-9deb-83df95ae86dc,2025-12-31,E,M
b67a6808-7fff-42b4-8eeb-28bdff14f832,2025-12-31,C,E
b6855c6a-61fd-4d2a-a644-e58c5991e274,2025-12-31,A,A
b693996f-12cf-410c-a8f6-c12b47dbd4cf,2025-12-31,G,M
b69ba0f1-4d84-47b5-82a1-21ad079ed131,2025-12-31,C,C
b70c1798-4a99-4ac5-911e-98c6cc35910e,2025-12-31,E,E
b7633515-fdfe-4be8-9dd5-1ed7da60c76b,2025-12-31,B,M
b78e9dd4-865e-48ff-b35d-7dcc313e76d7,2025-12-31,E,M
b7a8e82e-fb81-447e-8b09-d427cfda44cc,2025-12-31,F,G
b7b4cd88-d57e-4ae4-b0ba-9ed24c78ceca,2025-12-31,M,M
b7d6d266-6f0b-4bca-b4cb-fd419c7dcdd7,2025-12-31,A,D
b812a6e5-1b72-4d49-88e3-9ddea09947f7,2025-12-31,A,A
b818bf56-f697-49d5-8f0a-29748356c66d,2025-12-31,F,F
b85bba26-eb92-4e8d-b8fc-fb6fb2c0073b,2025-12-31,D,D
b85f1215-4494-48de-8a69-c886ea0b2d36,2025-12-31,B,D
b874d9e9-a553-4aed-9eee-d3ffc9a671a6,2025-12-31,M,M
b8780efe-581c-4c97-b1af-60259f6f5838,2025-12-31,M,M
b96249e8-4595-452c-9284-888e4c323605,2025-12-31,D,M
b9f48d1d-586c-4a20-9cca-ff6dc999c4a0,2025-12-31,D,M
ba0597bb-218d-4841-a625-c50aa779aeef,2025-12-31,F,M
ba30c98d-820c-4471-a9de-2fe01602f164,2025-12-31,A,C
ba3764fa-8f85-4c60-8855-a276109c8eb6,2025-12-31,B,B
ba3a0f1b-a08c-4fe1-8cb7-9f3b370a5ba6,2025-12-31,C,E
ba622b44-4057-4e58-9908-3d422ea07ad5,2025-12-31,G,M
badacaba-a1cf-4193-b38c-a359f804f37e,2025-12-31,C,E
bafc5841-bf61-4fec-92eb-ffb5a20339bf,2025-12-31,D,D
bb4b8d98-3068-4442-a29b-298752521a16,2025-12-31,C,M
bb675bcb-7728-4d79-ad98-5d1126c0f2dc,2025-12-31,F,F
bb76d933-a8a5-41ab-9db9-ac2b74eb8faa,2025-12-31,C,E
bb81580b-851a-4823-b892-a0dcf989275e,2025-12-31,B,E
bb996fd2-1662-42df-b4bc-24a0aff3cf39,2025-12-31,C,C
bba6eec0-a73a-4908-8e88-3df9e915bc96,2025-12-31,E,G
bc7b84df-04da-451d-9139-07737faa6e8a,2025-12-31,C,P
bc8375bb-c7f6-48e2-b5ae-8c2f8275e62b,2025-12-31,B,B
bcbb28b9-4558-446b-9b65-5ca9577c9ff4,2025-12-31,C,F
bd041c89-4fd0-4f90-bc60-0a207bea127a,2025-12-31,D,D
bd629a76-ccd8-4511-8b2c-343b54258be7,2025-12-31,C,C
bd7eed1b-95a8-4ac9-8022-5bca110de674,2025-12-31,E,E
bd9c182a-37d5-40a2-978d-9b18658f3811,2025-12-31,E,E
bde6b7cb-8dd2-4917-ace2-3365f02c606d,2025-12-31,D,E
bdea3459-b190-4333-83cb-de6470b32679,2025-12-31,E,M
be00a3d2-f602-49ae-bc43-13f29e45a9ca,2025-12-31,E,M
bebc6cf0-11f6-4591-bfa6-65e4ae7ca4ed,2025-12-31,C,C
bed74a5d-bfef-4fa1-870f-ba9448149758,2025-12-31,D,F
bf01bb9b-54df-4398-a947-532d8c6a2adf,2025-12-31,A,B
bf67b679-776c-4ece-9b9a-ce3c1aafffa3,2025-12-31,A,A
bf770589-0f7f-4706-9a7d-1cac226cf0b3,2025-12-31,E,E
bfba74fe-f5d9-423c-86ce-b9efd3868e70,2025-12-31,E,M
bfc7798a-7b6d-4f40-892b-25080b4d4a88,2025-12-31,F,M
bfcdade0-eda3-4996-adb8-cb15ea40983f,2025-12-31,G,G
c01d53b2-8917-44a2-9108-f7e26d0a97f2,2025-12-31,B,B
c0ad742c-4ec1-49c6-995b-b83356d75b85,2025-12-31,B,B
c0e6e79d-0eb9-40a9-9b6d-62c8b656f545,2025-12-31,B,B
c0f34831-7cdd-4214-9968-591c02bed9e2,2025-12-31,C,C
c10e0206-0a3c-4263-b565-61ede156086a,2025-12-31,D,D
c1185d8d-3531-4d58-8656-c5dca80257f0,2025-12-31,E,M
c1509050-57a6-45f1-8b01-9a4b3040fde6,2025-12-31,M,M
